NAME,LONGITUDE,LATITUDE,CATEGORY,STATE,Elevation,LC_Type2,FLD_ELEV,FLD_ZONE,CFLD_RISKS,RFLD_RISKS,HRCN_RISKS
HARVEST MANOR HEALTHCARE AND REHABILITATION CENTER,-90.95721777700001,30.494184799,NH,LA,20.0,9,42.22,Nan,2.572688957886227,53.701617851322915,24.165832317581664
CREOLE COTTAGE RESIDENTIAL CARE HOME,-89.905593685,30.4102232170001,NH,LA,10.0,8,0.0,Nan,8.71899283355019,2.1413769643929492,55.52150713099062
ST. MICHAELS ASSISTED LIVING II,-90.187281605,29.97854201600009,NH,LA,8.0,13,-0.67,Nan,11.629903875815366,13.421296582448788,31.750745022802143
SAGE SPECIALTY HOSPITAL,-90.91836396199993,30.484230364000002,NH,LA,21.0,9,42.22,Nan,5.4180584580879865,43.382456733142426,23.538076198199448
TRINITY TRACE COMMUNITY CARE CENTER,-90.069490947,30.414292322000108,NH,LA,21.0,8,0.0,Nan,5.365553360721433,0.0,50.82024679919611
LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE (SNF),-92.076977159,30.1977456120001,NH,LA,4.0,13,27.3,Nan,5.387782647521104,71.52432344015766,26.658072690431446
THE BLAKE AT BOSSIER CITY,-93.70983648399992,32.568124106,NH,LA,58.0,8,171.07,AO,0.0,26.955604969860172,4.854784109371863
OLD METAIRIE GARDENS I,-90.1260753029999,29.9868934560001,NH,LA,8.0,13,-0.67,Nan,11.629903875815366,13.421296582448788,31.750745022802143
WREN WAY TRANSITIONAL HOUSING (FEMALES),-90.02231611399998,30.346609073000003,NH,LA,15.0,8,0.0,Nan,3.9547932696792754,1.4462511992068894,41.79260911630579
"FIDELIS KING RICHARD, LLC",-91.053357266,30.439039860999998,NH,LA,14.0,13,48.91,AE,0.199885651333862,39.69237817658989,15.743599009676984
RESTORATION SENIOR LIVING OF COVINGTON,-90.075828088,30.43760063200011,NH,LA,21.0,9,0.0,Nan,8.71899283355019,2.1413769643929492,55.52150713099062
LANDMARK SOUTH NURSING & REHABILITATION CENTER,-90.993264935,30.354531358000003,NH,LA,14.0,13,48.91,AE,6.441223686886794,47.12351844186183,17.878565332090425
WINONA MANOR HEALTHCARE AND REHABILIATION CENTER,-89.74206033199991,33.4865709170001,NH,MS,140.0,13,0.0,A,0.0,12.924855048998909,24.14464640843421
COUNTRYBROOK LIVING CENTER,-90.460871686,31.5907431140001,NH,MS,150.0,13,451.79,AE,0.0,20.489451355630024,41.80492783112695
DIVERSICARE OF RIPLEY,-88.9525433859999,34.7408839020001,NH,MS,128.0,9,0.0,A,0.0,13.899552994797006,6.579886681367014
GRENADA LIVING CENTER,-89.820258215,33.761574066,NH,MS,64.0,13,192.38,Nan,0.0,28.818642356000705,12.000313653001745
STONE NURSING AND REHABILITATION CENTER,-89.116589044,30.844432388,NH,MS,80.0,8,210.33,Nan,0.0,10.006560032843927,60.07455605212879
WOODLANDS REHABILITATION AND HEALTHCARE CENTER,-90.32227888799999,32.31955336,NH,MS,92.0,9,275.42,AE,0.0,18.622964183694123,24.912032803354307
WOODLAND VILLAGE NURSING CENTER,-89.37944843700001,30.377985137000106,NH,MS,18.0,9,71.32,VE,10.185557052404844,20.36631476548507,58.80687192919736
BRANDON NURSING & REHABILITATION CENTER,-90.03725583499991,32.286746081,NH,MS,97.0,13,321.3,AE,0.0,15.570372394593283,26.118276332036327
HAVEN HALL HEALTHCARE CENTER,-90.44077085200001,31.5887547730001,NH,MS,149.0,13,451.79,AE,0.0,20.489451355630024,41.80492783112695
JAQUITH NURSING HOME – JAQUITH INN,-90.074612053,32.2461515190001,NH,MS,93.0,9,321.3,AE,0.0,14.913853654862239,20.105996444494824
RIVER CHASE VILLAGE,-88.650927095,30.414369714,NH,MS,12.0,9,22.76,VE,9.638985367680585,17.165503099265507,55.94296142346982
HOLLY SPRINGS REHABILITATION AND HEALTHCARE CENTER,-89.41816341100002,34.7830967410001,NH,MS,164.0,9,358.08,Nan,0.0,7.651725804326108,6.931304946638143
VICKSBURG CONVALESCENT CENTER,-90.87963505,32.3455811590001,NH,MS,67.0,13,161.92,AE,0.0,14.799784407031831,26.49574783908895
WILLOW CREEK RETIREMENT CENTER,-90.265897135,32.190757891,NH,MS,85.0,13,275.42,AE,0.0,22.350194234734996,23.46442153397607
DIVERSICARE OF EUPORA,-89.26569414299999,33.53195140200011,NH,MS,111.0,13,0.0,A,0.0,9.935160536227011,12.967761661015995
COMMUNITY PLACE,-90.19618085199993,32.287683476,NH,MS,90.0,13,275.42,AE,0.0,15.786125023536718,24.20715378039936
J. G. ALEXANDER NURSING CENTER,-89.10372144600002,32.5758758760001,NH,MS,151.0,8,419.66,AE,0.0,24.793865352563987,36.652828308195225
LAMAR HEALTHCARE & REHABILITATION CENTER,-89.412471914,31.0989917740001,NH,MS,106.0,8,239.28,AE,0.0,19.25736298094455,52.83127204847776
LEGACY MANOR NURSING & REHAB CENTER,-91.0329924279999,33.432703309000004,NH,MS,32.0,12,119.21,Nan,0.0,32.231615674292044,6.2648064397048895
MEADVILLE CONVALESCENT HOME,-90.886039612,31.4681897940001,NH,MS,120.0,8,0.0,A,0.0,18.121244997132766,17.99301810605438
QUEEN CITY NURSING CENTER,-88.7068435689999,32.3694282610001,NH,MS,127.0,13,358.86,AE,0.0,25.70514241545304,36.83289574307192
RIVER HEIGHTS HEALTHCARE CENTER,-91.04976171700001,33.402751949,NH,MS,34.0,13,119.21,Nan,0.0,0.0,4.166145218075525
YAZOO CITY REHABILITATION AND HEALTHCARE CENTER,-90.40489225299999,32.860355637000104,NH,MS,34.0,14,116.13,Nan,0.0,36.711851407393524,21.34296110442764
HILLCREST NURSING CENTER,-89.732336134,31.8868939060001,NH,MS,126.0,8,356.27,Nan,0.0,12.411431988549705,35.36372642199401
CENTER,-89.844360265,31.267860925999997,NH,MS,39.0,13,155.72,Nan,0.0,41.40619656244561,48.83064037849943
WINSTON NURSING HOME,-89.036150533,33.123360893000005,NH,MS,150.0,8,510.28,AE,0.0,15.162555864496408,30.958665812694644
PONTOTOC NURSING HOME,-88.99510821,34.243614072000106,NH,MS,142.0,8,0.0,A,0.0,8.154366435457431,7.02633328931246
NATCHEZ REHABILITATION AND HEALTHCARE CENTER,-91.39885975999992,31.550999701,NH,MS,48.0,8,90.17,Nan,0.0,10.869291426743052,34.61034985384571
MS STATE VETERANS HOME - JACKSON,-90.24658426100001,32.3217061120001,NH,MS,86.0,13,275.42,AE,0.0,34.203783767711876,20.452871324577078
JEFFERSON DAVIS EXTENDED CARE FACILITY,-89.8732529489999,31.594072437000108,NH,MS,104.0,8,0.0,A,0.0,15.14874747685348,33.681988026455514
LAWRENCE COUNTY NURSING CENTER,-90.10688075,31.546440194000105,NH,MS,58.0,10,205.73,Nan,0.0,25.709641534629,40.587618240992754
MISSISSIPPI CARE CENTER OF DEKALB,-88.67750638099994,32.7799417250001,NH,MS,151.0,8,314.57,AE,0.0,16.271674505594607,34.52217901543469
SILVER CROSS HEALTH AND REHAB,-90.460974935,31.58779839800011,NH,MS,148.0,13,451.79,AE,0.0,20.489451355630024,41.80492783112695
LONGWOOD COMMUNITY LIVING CENTER,-88.56953039099994,34.652332705,NH,MS,161.0,13,0.0,Nan,0.0,10.92813071134626,9.18543160768868
OCEAN SPRINGS HEALTH AND REHABILITATION CENTER,-88.778384965,30.414917706999997,NH,MS,10.0,13,22.76,VE,9.638985367680585,17.165503099265507,55.94296142346982
PEARL RIVER COUNTY NURSING HOME,-89.5413081579999,30.856442594,NH,MS,110.0,8,131.51,AE,0.0,2.6981039540152967,54.71698850297295
POPLAR SPRINGS NURSING CENTER,-88.69944280200001,32.4329534390001,NH,MS,145.0,8,358.86,AE,0.0,24.22149917601872,33.64388331979021
THE ARBOR,-90.1229257099999,32.410128951,NH,MS,107.0,13,292.43,AE,0.0,20.61682839646771,20.74367819376896
BEDFORD ALZHEIMER’S CARE CENTER,-89.323887194,31.342738032000106,NH,MS,57.0,13,183.71,AE,0.0,9.267228387090539,39.069988446279226
WALTER B. CROOK NURSING FACILITY,-90.544448959,33.734457690999996,NH,MS,41.0,12,120.29,Nan,0.0,19.504992995504924,19.346729984623185
WINDHAM HOUSE OF HATTIESBURG,-89.36969811200001,31.317996946999997,NH,MS,83.0,13,239.28,AE,0.0,19.25736298094455,52.83127204847776
NORTH POINTE HEALTH AND REHABILITATION,-88.674821419,32.4350808290001,NH,MS,131.0,8,358.86,AE,0.0,27.23360428905214,37.164695563687296
BRIAR HILL REST HOME,-90.12701488799999,32.181609216,NH,MS,116.0,8,321.3,AE,0.0,18.949492060789964,27.33390066740177
CARE CENTER OF ABERDEEN,-88.53956311099991,33.818533486,NH,MS,58.0,9,220.27,Nan,0.0,16.67196089825047,7.619745969050691
BILLDORA SENIOR CARE,-90.142343701,31.11262463200011,NH,MS,82.0,8,262.13,AE,0.0,14.672321339816904,55.460708993690226
PONTOTOC HEALTH AND REHAB CENTER,-89.01270178999991,34.233202491,NH,MS,118.0,10,0.0,A,0.0,8.154366435457431,7.02633328931246
BAPTIST NURSING HOME - CALHOUN,-89.31839098799999,33.870852235,NH,MS,85.0,8,263.75,AE,0.0,18.91337710219884,23.004076595729746
MAGNOLIA SENIOR CARE,-90.2405677789999,32.3574554140001,NH,MS,104.0,13,275.42,AE,0.0,28.4243215017452,20.561634827952727
MADISON NURSING HOME,-90.00216022,32.612296884,NH,MS,73.0,10,292.43,AE,0.0,24.16075051902489,22.60013064460141
PERRY COUNTY NURSING CENTER,-88.937451604,31.34576429,NH,MS,46.0,8,101.28,Nan,0.0,16.711245886467164,43.06643583941201
TUNICA HEALTH AND REHAB CENTER,-90.37680722200001,34.6835204220001,NH,MS,55.0,12,190.52,AE,0.0,29.85112544357112,4.72916687684252
BEDFORD CARE CENTER OF PICAYUNE,-89.6448920719999,30.5550295460001,NH,MS,28.0,8,131.51,AE,1.056066944825834,15.435336495567565,59.65784134939952
SUNSHINE HEALTH CARE,-88.98475003999991,34.271924847,NH,MS,140.0,8,0.0,A,0.0,9.137175549016376,11.835759104356494
TALLAHATCHIE GENERAL HOSPITAL EXTENDED CARE FACILITY,-90.05928272700001,34.003586071,NH,MS,59.0,8,230.81,Nan,0.0,15.235638445302332,7.542357023516788
WILKINSON COUNTY SENIOR CARE,-91.070745696,31.090440552000107,NH,MS,122.0,8,66.29,AE,0.0,13.855652919607346,36.643521521820006
GLEN OAKS NURSING CENTER,-88.601532632,30.912937673000002,NH,MS,87.0,9,90.31,AE,0.0,7.635680866245846,29.331948224322964
NURSING FACILITY,-88.64304314399998,34.5010475230001,NH,MS,99.0,14,293.65,AE,0.0,16.69273587956702,10.85721910988151
HEALTHCARE CENTER,-89.7005501519999,34.8719428950001,NH,MS,102.0,9,358.08,Nan,0.0,14.560306752315125,10.70813349871792
VAIDEN COMMUNITY LIVING CENTER,-89.7643983579999,33.3340126150001,NH,MS,112.0,8,207.38,Nan,0.0,15.676027354973606,26.137987696456836
VINEYARD COURT NURSING CENTER,-88.428197696,33.517945415999996,NH,MS,57.0,13,192.48,AO,0.0,17.47858545657159,24.96146199307006
BRANDON COURT,-90.03512928399991,32.291362967000104,NH,MS,105.0,8,321.3,AE,0.0,15.570372394593283,26.118276332036327
LACKEY CONVALESCENT HOME,-89.469236064,32.3659048600001,NH,MS,145.0,13,0.0,A,0.0,29.47807126760214,38.04414204840296
MS STATE VETERANS HOME - COLLINS,-89.56008737299999,31.632082946,NH,MS,99.0,13,267.38,AE,0.0,20.964665837334216,52.050893248168364
RIVER PLACE NURSING CENTER,-88.4784265009999,33.9757492210001,NH,MS,70.0,9,220.27,Nan,0.0,17.682433654828294,7.207701598786197
TRINITY HEALTHCARE CENTER,-88.3817165039999,33.49229538,NH,MS,50.0,9,192.48,AO,0.0,22.74808320607687,25.68927713321628
CLINTON HEALTHCARE,-90.324936209,32.3536470920001,NH,MS,100.0,9,275.42,AE,0.0,22.350194234734996,23.46442153397607
QUITMAN HEALTH AND REHAB CENTER,-90.2782557529999,34.2468585120001,NH,MS,47.0,12,155.59,Nan,0.0,15.211013156940506,6.50338890622317
SHEARER RICHARDSON MEMORIAL NURSING HOME,-88.757841447,34.002679330999996,NH,MS,98.0,13,0.0,A,0.0,9.921438075563193,22.39477052850533
BEDFORD CARE CENTER OF NEWTON,-89.163929986,32.305058589000105,NH,MS,139.0,8,419.66,AE,0.0,21.760535873876385,37.779748830005495
COURTYARDS COMMUNITY LIVING CENTER,-88.399148224,34.2607827640001,NH,MS,112.0,8,273.3,Nan,0.0,5.03801041468942,5.7545258497681795
THE BLUFFS REHABILITATION AND HEALTHCARE CENTER,-90.84974670700001,32.326410409000104,NH,MS,54.0,8,161.92,AE,0.0,21.181032596249725,24.77328644860435
DIVERSICARE OF AMORY,-88.47668127899998,33.97138519,NH,MS,74.0,8,220.27,Nan,0.0,17.682433654828294,7.207701598786197
HERITAGE HOUSE NURSING CENTER,-90.865139932,32.32038046,NH,MS,53.0,10,161.92,AE,0.0,21.181032596249725,24.77328644860435
OAK GROVE RETIREMENT HOME,-90.7419967339999,34.042165997,NH,MS,40.0,12,139.88,Nan,0.0,23.34482919330837,15.117727344484274
CARTHAGE HEALTH & REHAB CENTER,-89.518406828,32.741812107,NH,MS,102.0,8,348.0,Nan,0.0,29.845330609189066,30.92345549674441
MERIT HEALTH WESLEY,-89.36685898399998,31.3259157190001,NH,MS,70.0,13,239.28,AE,0.0,19.25736298094455,52.83127204847776
WISTERIA GARDENS,-90.0495561669999,32.2864089340001,NH,MS,119.0,13,321.3,AE,0.0,15.570372394593283,26.118276332036327
GREENBOUGH HEALTH AND REHABILITATION CENTER,-90.56777607299988,34.207712444,NH,MS,51.0,12,166.33,Nan,0.0,13.414207021714876,4.514871723208572
MISSISSIPPI CARE CENTER OF GREENVILLE,-91.0366270649999,33.409586695,NH,MS,28.0,13,119.21,Nan,0.0,25.778212038164,6.089258896907633
SHADY LAWN HEALTH AND REHABILITATION,-90.84962790200001,32.332323992000106,NH,MS,70.0,8,161.92,AE,0.0,11.548249967834625,23.74391462201488
PINE CREST GUEST HOME,-90.39595111700001,31.867783134,NH,MS,141.0,8,230.88,AE,0.0,19.79476631412841,31.66157821627468
STARKVILLE MANOR HEALTH CARE AND REHABILITATION CENTER,-88.823238365,33.474272068000104,NH,MS,97.0,9,283.19,AE,0.0,15.192240284709499,27.163532929549998
TISHOMINGO COMMUNITY LIVING CENTER,-88.203987619,34.8108543800001,NH,MS,165.0,13,485.07,AE,0.0,15.700731207775256,7.605818504092518
TUPELO NURSING AND REHABILITATION CENTER,-88.6744105129999,34.242390760999996,NH,MS,87.0,13,293.65,AE,0.0,16.62179824621601,7.9004576639947475
NOXUBEE NURSING HOME,-88.559288049,33.122463687,NH,MS,61.0,9,155.67,Nan,0.0,11.897463396613679,23.14164045178152
WEBSTER HEALTH SERVICES NURSING FACILITY,-89.2665567779999,33.5339028700001,NH,MS,121.0,13,0.0,A,0.0,9.935160536227011,12.967761661015995
BOLIVAR MEDICAL CENTER - LTC FACILITY,-90.708740689,33.748725021999995,NH,MS,37.0,12,139.88,Nan,0.0,25.56305573334005,8.946383219807611
MANHATTAN NURSING AND REHABILITATION CENTER,-90.156891281,32.354702595999996,NH,MS,102.0,13,275.42,AE,0.0,19.776894074349038,24.835201650391394
METHODIST SPECIALTY CARE CENTER,-90.10866978199994,32.3265863720001,NH,MS,81.0,9,321.3,AE,0.0,15.570372394593283,26.118276332036327
LIBERTY COMMUNITY LIVING CENTER,-90.794691633,31.164438974000106,NH,MS,106.0,8,0.0,A,0.0,12.204488137648921,55.69109627395955
DUGAN MEMORIAL HOME,-88.641019232,33.60649534,NH,MS,77.0,9,211.81,Nan,0.0,13.964629192855673,10.954146054529138
HOLMES LTC CENTER,-89.850036175,33.0919581310001,NH,MS,73.0,10,177.59,Nan,0.0,21.139506561952924,18.649227150462078
MARTHA COKER GREENHOUSE HOMES,-90.39544262,32.873692239,NH,MS,40.0,14,116.13,Nan,0.0,36.711851407393524,21.34296110442764
THE NICHOLS CENTER,-90.101088994,32.479385779,NH,MS,80.0,8,292.43,AE,0.0,13.234038009231107,20.557565904238405
GULFPORT CARE CENTER,-89.13600924100002,30.448756866999997,NH,MS,15.0,8,54.92,VE,6.239031342046257,7.744240386990037,55.46471341419678
BEDFORD CARE CENTER - MONROE HALL,-89.3239264589999,31.34333436,NH,MS,57.0,13,183.71,AE,0.0,9.267228387090539,39.069988446279226
COMFORT CARE NURSING CENTER,-89.15633268299999,31.672557019000106,NH,MS,67.0,13,223.35,AE,0.0,21.332491897244342,48.114814427788545
LANDMARK OF DESOTO,-90.04436024799999,34.9490248380001,NH,MS,85.0,9,291.11,AE,0.0,6.2676215705224205,5.95342045452414
JAQUITH NURSING HOME - MADISON INN,-90.06706440299999,32.244930856000096,NH,MS,100.0,8,321.3,AE,0.0,14.913853654862239,20.105996444494824
RIVERVIEW NURSING AND REHABILITATION CENTER,-90.210911932,33.5236716100001,NH,MS,38.0,13,127.6,Nan,0.0,17.274748193345683,11.675425263111153
SARDIS COMMUNITY NURSING HOME,-89.89566669,34.434219713000104,NH,MS,106.0,8,235.96,Nan,0.0,15.329320347476482,13.209182038901513
THE OAKS REHABILITATION AND HEALTHCARE CENTER,-88.678571818,32.3962777670001,NH,MS,118.0,8,358.86,AE,0.0,27.23360428905214,37.164695563687296
PICAYUNE REHABILITATION AND HEALTHCARE CENTER,-89.662038761,30.5387268050001,NH,MS,19.0,8,131.51,AE,1.443736517152704,16.060391129905476,61.9766192342737
CAMELLIA ESTATES,-90.47418232699994,31.254390135999998,NH,MS,132.0,9,338.6,AE,0.0,9.028577251629926,57.88826122173608
HATTIESBURG HEALTH & REHAB CENTER,-89.28566019799999,31.319429095,NH,MS,43.0,13,183.71,AE,0.0,6.1607645665179005,40.254199470707825
HILLTOP MANOR HEALTH AND REHABILITATION CENTER,-89.11367097799999,32.577667767,NH,MS,182.0,8,421.49,AE,0.0,21.574464541425048,54.14389067880978
JAQUITH NURSING HOME - ADAMS INN,-90.06300980200001,32.24408614700011,NH,MS,82.0,8,321.3,AE,0.0,14.913853654862239,20.105996444494824
SENATOBIA HEALTHCARE AND REHAB,-89.95628804200001,34.626005332,NH,MS,74.0,9,259.76,AE,0.0,19.500003599474088,7.582081510204301
WASHINGTON CARE CENTER,-91.027341946,33.378636381,NH,MS,26.0,12,119.21,Nan,0.0,15.357668811088312,5.354920392997834
GEORGE REGIONAL HEALTH & REHAB CENTER,-88.593868159,30.921942351,NH,MS,81.0,8,90.31,AE,0.0,7.635680866245846,29.331948224322964
GREENE RURAL HEALTH CENTER,-88.562767395,31.1538933460001,NH,MS,30.0,8,87.59,Nan,0.0,15.926763298678381,43.59401222621703
JASPER COUNTY NURSING HOME,-89.29140489699991,31.9770974200001,NH,MS,127.0,13,0.0,Nan,0.0,11.767537361837055,33.64134506545126
JAQUITH NURSING HOME - JEFFERSON INN,-90.065727146,32.244733361,NH,MS,90.0,8,321.3,AE,0.0,14.913853654862239,20.105996444494824
"LEAKESVILLE REHABILITATION & NURSING CENTER, INC.",-88.55838688200001,31.148178532,NH,MS,30.0,8,87.59,Nan,0.0,15.926763298678381,43.59401222621703
ST. CATHERINE'S VILLAGE-SIENA CENTER,-90.13366988799999,32.453516285,NH,MS,98.0,8,292.43,AE,0.0,20.61682839646771,20.74367819376896
TIPPAH COUNTY NURSING HOME,-88.951207009,34.738616935,NH,MS,163.0,9,0.0,A,0.0,13.899552994797006,6.579886681367014
CLARKSDALE NURSING CENTER,-90.553174495,34.189300164,NH,MS,45.0,12,166.33,Nan,0.0,0.0,5.18118191463213
COPIAH LIVING CENTER,-90.36825311699994,31.9938873510001,NH,MS,129.0,9,230.88,AE,0.0,15.582570603755824,32.861128925997264
COURTYARD REHABILITATION AND HEALTHCARE,-90.43858360799999,31.239643884,NH,MS,119.0,8,338.6,AE,0.0,12.639116352162588,48.57706849119475
BRUCE COMMUNITY LIVING CENTER,-89.34291899999991,33.961665,NH,MS,75.0,8,263.75,AE,0.0,18.91337710219884,23.004076595729746
NEW ALBANY HEALTH AND REHAB CENTER,-89.033704897,34.506242769,NH,MS,102.0,13,0.0,A,0.0,15.715559550222773,8.089977525015136
OXFORD HEALTH AND REHAB CENTER,-89.5177881879999,34.3479852520001,NH,MS,125.0,9,346.83,AE,0.0,9.657192616351141,7.69423759422668
JAMES T. CHAMPION NURSING FACILITY,-88.767226186,32.3712085760001,NH,MS,112.0,8,358.86,AE,0.0,24.22149917601872,33.64388331979021
LAURELWOOD COMMUNITY LIVING CENTER,-89.15595690399991,31.6738823380001,NH,MS,72.0,13,223.35,AE,0.0,21.332491897244342,48.114814427788545
THE MEADOWS,-88.4046229589999,34.263839802000106,NH,MS,99.0,8,273.3,Nan,0.0,5.03801041468942,5.7545258497681795
LAKELAND NURSING & REHABILITATION CENTER,-90.150565855,32.3365240890001,NH,MS,92.0,13,275.42,AE,0.0,26.173053543373552,29.89714671548005
BEDFORD CARE CENTER OF PETAL,-89.267614188,31.332346297000107,NH,MS,47.0,8,183.71,AE,0.0,18.49315898673899,43.21040213698468
CORNERSTONE REHABILITATION AND HEALTHCARE CENTER,-88.557901445,34.933482514,NH,MS,132.0,9,443.13,AE,0.0,16.46319301319577,6.8335098508971885
PASS CHRISTIAN HEALTH AND REHABILITATION CENTER,-89.21615328,30.3423419750001,NH,MS,14.0,8,54.92,VE,6.239031342046257,7.744240386990037,55.46471341419678
REHABILITATION CENTER,-91.39176252600001,31.53529136200011,NH,MS,42.0,8,90.17,Nan,0.0,18.27199200785198,39.53211778637229
SHARKEY-ISSAQUENA NURSING HOME,-90.886446959,32.9051273740001,NH,MS,26.0,12,102.03,Nan,0.0,11.680116122794232,10.979672499773526
CENTER,-90.70370117200001,33.7484612330001,NH,MS,40.0,12,139.88,Nan,0.0,25.56305573334005,8.946383219807611
DIVERSICARE OF TYLERTOWN,-90.154650734,31.121566128,NH,MS,96.0,8,262.13,AE,0.0,14.672321339816904,55.460708993690226
LAKEVIEW NURSING CENTER,-89.116500505,30.461624764000106,NH,MS,14.0,8,54.92,VE,6.239031342046257,7.744240386990037,55.46471341419678
INDIANOLA REHABILITATION AND HEALTHCARE CENTER,-90.65653326399999,33.4577082690001,NH,MS,37.0,13,120.29,Nan,0.0,15.086124985577989,7.268470143121832
MS STATE VETERANS HOME - KOSCIUSKO,-89.59782223199991,33.069950014,NH,MS,133.0,13,415.92,Nan,0.0,23.838811803491982,28.577020310361142
PLAZA COMMUNITY LIVING CENTER,-88.535518106,30.376964623000003,NH,MS,11.0,13,22.76,VE,9.638985367680585,17.165503099265507,55.94296142346982
RULEVILLE NURSING AND REHABILITATION CENTER,-90.542636069,33.7358990050001,NH,MS,40.0,12,120.29,Nan,0.0,19.504992995504924,19.346729984623185
WEST POINT COMMUNITY LIVING CENTER,-88.6321218479999,33.622264079000004,NH,MS,70.0,8,211.81,Nan,0.0,13.964629192855673,10.954146054529138
WINDSOR PLACE NURSING & REHABILITATION,-88.366602539,33.5102867430001,NH,MS,50.0,9,192.48,AO,0.0,24.331430337532748,27.11146648257787
PINE VIEW HEALTH AND REHABILITATION CENTER,-88.63868930099991,31.687697932,NH,MS,76.0,8,160.46,Nan,0.0,23.2277974950672,41.78146487406217
BEDFORD CARE CENTER OF MARION,-88.64373403199991,32.4285052390001,NH,MS,108.0,8,358.86,AE,0.0,24.22149917601872,33.64388331979021
BEDFORD CARE CENTER OF MENDENHALL,-89.8852789429999,31.96886604700011,NH,MS,86.0,8,356.27,Nan,0.0,20.624813179150067,33.50968971350857
CHOCTAW NURSING AND REHABILITATION CENTER,-89.1745685239999,33.313083637,NH,MS,153.0,8,503.49,AE,0.0,13.285589628920038,21.85900678885912
DIVERSICARE OF TUPELO,-88.678778963,34.234678235,NH,MS,94.0,8,293.65,AE,0.0,16.62179824621601,7.9004576639947475
THE PILLARS OF BILOXI,-88.9704784579999,30.409310179000002,NH,MS,8.0,13,54.92,VE,6.239031342046257,7.744240386990037,55.46471341419678
BOYINGTON HEALTH AND REHABILITATION CENTER,-89.11890302299999,30.369970822,NH,MS,11.0,13,54.92,VE,5.785444060692201,11.838980368926006,100.0
CEDARS HEALTH CENTER,-88.752529919,34.255394556999995,NH,MS,93.0,13,293.65,AE,0.0,16.941664578372126,6.079966620102992
GOLDEN AGE NURSING HOME,-90.141406979,33.5113073110001,NH,MS,43.0,12,127.6,Nan,0.0,37.278055837256034,26.62871397717977
DIVERSICARE OF BROOKHAVEN,-90.4600876599999,31.5896924460001,NH,MS,150.0,13,451.79,AE,0.0,20.489451355630024,41.80492783112695
DELTA REHABILITATION AND HEALTHCARE CENTER,-90.710362198,33.7459553960001,NH,MS,39.0,12,139.88,Nan,0.0,25.56305573334005,8.946383219807611
